Data,Prec_Total_Diária,Temp_Max_Diária,Temp_Med_Diária,Temp_Min_Diária,Vento_Med_Diária
2012-02-25,2.0,30.3,25.791667,21.8,1.4875
2012-02-26,0.0,30.1,25.554167,21.2,1.65
2012-02-28,0.0,30.3,26.783333,23.4,2.004167
2012-02-29,0.0,29.9,26.4375,22.7,2.095833
2012-03-03,0.0,30.6,25.383333,20.8,1.5625
2012-03-04,0.0,30.8,25.691667,21.3,1.604545
2012-03-07,1.0,30.7,26.316667,22.0,1.658333
2012-03-08,0.8,31.0,27.125,23.8,2.583333
2012-03-14,0.0,30.4,26.066667,21.3,1.7125
2012-03-15,0.0,31.3,27.0625,23.6,1.829167
2012-03-16,0.0,31.0,27.675,25.5,2.179167
2012-03-17,0.0,31.1,26.8625,21.6,1.633333
2012-03-18,0.0,31.9,26.920833,23.0,1.654167
2012-03-19,0.0,31.1,27.3375,23.2,2.175
2012-03-21,0.2,31.0,26.779167,21.7,1.825
2012-03-22,0.0,31.6,27.079167,23.6,2.0625
2012-03-23,0.0,31.4,26.9375,22.2,2.0125
2012-03-24,1.0,31.3,26.475,23.4,1.433333
2012-03-26,0.0,30.6,26.658333,22.8,1.925
2012-03-27,0.0,31.1,26.458333,22.2,1.725
2012-03-28,1.0,31.2,26.583333,23.1,1.641667
2012-03-29,9.0,30.7,26.645833,23.5,1.6125
2012-04-01,0.2,30.5,26.633333,22.7,2.0
2012-04-03,6.8,30.0,26.345833,23.4,1.833333
2012-04-06,0.0,30.8,26.458333,22.1,1.629167
2012-04-08,0.0,30.5,26.8875,23.1,1.941667
2012-04-09,4.0,30.0,25.8875,21.8,1.758333
2012-04-12,0.0,30.0,25.408333,21.4,1.483333
2012-04-14,0.0,30.9,26.104167,22.0,1.508333
2012-04-15,0.0,31.2,25.941667,22.0,1.383333
2012-04-16,0.0,32.1,26.266667,22.0,1.275
2012-04-17,0.4,31.0,26.333333,22.6,1.675
2012-04-18,0.0,31.8,26.516667,22.1,1.704167
2012-04-19,0.0,30.8,25.975,21.1,1.433333
2012-04-20,3.8,30.0,25.691667,23.1,1.454167
2012-04-21,5.0,30.6,26.166667,22.5,1.425
2012-04-23,0.0,31.3,27.3,23.7,1.770833
2012-04-25,0.0,30.9,26.325,22.6,1.875
2012-04-27,0.0,30.8,25.245833,19.9,1.45
2012-04-28,0.0,31.4,24.345833,17.8,1.483333
2012-04-30,0.0,31.2,25.470833,20.2,1.4875
2012-05-01,0.0,31.4,27.191667,22.4,1.854167
2012-05-03,0.0,30.6,26.775,25.3,2.441667
2012-05-10,0.0,30.1,26.220833,21.1,1.7
2012-05-11,0.0,30.3,25.220833,20.3,1.391667
2012-05-14,2.0,30.9,26.45,22.8,1.6
2012-05-15,0.0,31.1,27.2875,23.8,2.004167
2012-05-16,0.0,31.0,25.970833,20.9,1.470833
2012-05-17,0.0,31.2,26.104167,21.2,1.470833
2012-05-18,1.6,30.7,25.933333,22.0,1.5125
2012-05-19,0.0,31.0,25.670833,20.8,1.591667
2012-05-20,21.0,30.3,25.816667,23.0,1.625
2012-05-21,0.2,29.9,25.0,21.6,1.295833
2012-05-24,41.0,26.4,23.825,22.7,0.791667
2012-05-25,17.0,29.7,24.716667,22.2,0.945833
2012-05-27,1.0,30.0,25.3,22.1,1.370833
2012-05-28,1.0,30.1,25.375,21.8,1.3375
2012-05-30,23.0,29.7,25.491667,23.1,1.358333
2012-06-02,1.0,29.9,25.3625,22.0,1.575
2012-06-03,2.4,29.0,24.308333,21.2,0.933333
2012-06-07,12.0,28.7,25.295833,22.4,1.629167
2012-06-08,0.0,28.4,24.7625,21.2,1.2625
2012-06-09,0.2,29.6,26.175,23.0,1.783333
2012-06-10,0.0,29.7,24.841667,21.0,1.254167
2012-06-11,5.6,28.0,23.6,21.2,1.083333
2012-06-13,3.6,28.0,24.145833,22.2,1.504167
2012-06-14,117.0,27.9,23.929167,21.7,1.8375
2012-06-15,1.0,28.6,23.8125,20.2,1.183333
2012-06-17,0.0,29.0,23.7,19.7,1.245833
2012-06-18,12.0,27.4,23.795833,21.2,1.3375
2012-06-20,12.0,29.4,24.358333,20.8,0.983333
2012-06-21,1.8,29.0,24.7375,22.8,1.3
2012-06-27,0.0,27.5,22.666667,19.8,1.375
2012-07-09,4.0,28.6,25.141667,22.7,2.116667
2012-07-10,19.0,26.4,23.716667,22.2,1.216667
2012-07-16,0.0,28.9,23.716667,19.3,1.320833
2012-07-18,27.2,27.8,24.495833,22.0,1.554167
2012-07-19,0.4,28.7,24.616667,22.0,1.283333
2012-07-20,0.0,28.8,23.779167,19.4,1.325
2012-07-21,3.0,28.1,24.1125,21.4,1.604167
2012-07-27,15.0,26.8,24.0625,22.6,2.208333
2012-07-29,0.0,27.9,24.208333,20.8,2.029167
2012-07-30,6.8,28.0,24.058333,20.7,1.804167
2012-07-31,2.2,28.0,24.208333,21.4,2.125
2012-08-04,17.2,27.0,22.666667,19.6,1.508333
2012-08-06,0.0,28.9,23.725,19.4,1.216667
2012-08-07,0.0,28.2,24.3625,21.5,1.866667
2012-08-10,10.0,27.3,22.716667,20.2,1.541667
2012-08-21,8.4,26.7,23.25,20.0,1.816667
2012-08-22,2.0,28.0,23.879167,20.6,1.9625
2012-08-25,1.0,26.7,22.704167,19.1,1.633333
2012-08-26,16.0,27.6,23.416667,20.4,1.504167
2012-08-27,0.8,28.0,23.6875,21.1,1.345833
2012-08-31,0.0,28.2,23.3625,19.4,1.533333
2012-09-02,0.0,28.2,24.35,21.4,2.020833
2012-09-03,3.0,28.2,24.429167,19.7,1.879167
2012-09-04,0.0,27.6,24.35,20.8,2.041667
2012-09-06,4.0,28.3,24.479167,21.1,2.404167
2012-09-07,0.0,28.6,23.9,20.6,1.6375
2012-09-10,0.8,28.2,24.941667,21.0,2.091667
2012-09-11,0.0,28.0,24.654167,21.8,1.85
2012-09-12,0.0,28.8,25.1,22.6,1.966667
2012-09-13,0.0,28.9,24.075,19.9,1.695833
2012-09-14,0.0,28.7,24.179167,19.2,2.029167
2012-09-15,0.0,28.7,24.316667,20.4,1.866667
2012-09-16,8.0,27.8,24.5625,21.8,2.1125
2012-09-17,0.2,28.6,25.26087,23.0,2.408696
2012-09-18,0.0,28.8,25.629167,23.5,2.583333
2012-09-19,0.0,28.6,25.2375,22.7,2.233333
2012-09-20,0.0,29.2,24.2375,19.4,1.241667
2012-09-21,0.0,29.4,24.816667,20.1,1.6
2012-09-22,0.0,30.7,26.2125,24.0,1.8125
2012-09-23,0.0,29.9,26.0875,23.1,2.354167
2012-09-24,0.0,29.1,25.85,23.7,2.625
2012-09-25,0.0,28.7,24.525,20.0,1.695833
2012-09-27,0.0,30.3,26.079167,24.0,1.841667
2012-09-29,0.0,29.1,25.333333,23.3,2.520833
2012-09-30,0.0,29.0,23.825,18.3,1.829167
2012-10-01,0.0,29.2,25.0625,19.9,2.1875
2012-10-02,0.0,29.6,24.934783,19.6,2.004348
2012-10-03,0.0,29.3,25.7375,23.4,2.358333
2012-10-04,2.2,29.0,25.270833,22.3,2.791667
2012-10-06,0.2,28.4,25.354167,22.0,2.5875
2012-10-09,0.0,29.4,25.304167,20.5,2.2125
2012-10-10,0.0,29.9,25.208333,20.1,1.925
2012-10-17,0.0,29.1,26.229167,24.7,2.716667
2012-10-18,0.0,29.4,25.995833,23.1,2.420833
2012-10-21,0.0,28.3,25.283333,24.0,2.204167
2012-10-23,0.0,30.0,25.920833,23.3,2.145833
2012-10-24,0.0,29.0,25.216667,21.2,1.954167
2012-10-25,0.0,29.5,25.6625,20.7,2.158333
2012-10-27,0.0,30.3,25.583333,20.7,2.041667
2012-10-28,1.8,30.2,25.5,21.4,2.0
2012-10-29,0.0,31.1,26.883333,23.6,1.929167
2012-10-30,0.0,31.1,26.7625,24.2,1.941667
2012-10-31,0.0,31.2,26.441667,22.3,1.595833
2012-11-01,0.0,31.2,26.875,23.0,1.829167
2012-11-02,0.0,31.5,26.5875,23.0,1.8625
2012-11-03,0.0,31.9,26.179167,21.1,1.695833
2012-11-04,0.0,31.9,26.475,21.5,1.7875
2012-11-05,0.0,31.4,26.170833,21.7,1.591667
2012-11-06,0.0,31.3,26.4625,21.1,1.758333
2012-11-07,0.0,31.7,26.6,21.5,1.783333
2012-11-11,0.0,31.3,26.975,23.7,2.183333
2012-11-12,1.0,30.9,26.704167,23.8,2.079167
2012-11-13,2.0,30.9,26.316667,21.9,1.8375
2012-11-14,0.0,32.1,26.629167,21.1,2.075
2012-11-15,0.0,30.9,25.9,20.8,1.695833
2012-11-16,0.0,33.2,25.858333,20.2,1.525
2012-11-17,0.0,32.6,27.554167,23.5,1.879167
2012-11-18,0.0,31.7,27.141667,25.1,2.208333
2012-11-20,0.0,34.5,26.9,23.2,2.073913
2012-11-22,0.0,31.2,26.7,21.7,1.845833
2012-11-23,0.0,31.5,27.179167,23.9,2.0875
2012-11-24,0.0,31.2,27.116667,22.9,1.829167
2012-11-25,0.0,32.4,26.604167,20.8,1.604167
2012-11-26,0.0,31.5,27.5,24.8,1.995833
2012-11-27,0.0,31.3,26.683333,21.5,2.308333
2012-11-28,0.0,31.9,26.966667,21.7,1.920833
2012-11-29,0.0,31.4,27.395833,25.4,2.1125
2012-11-30,0.0,31.8,27.429167,24.9,2.125
2012-12-01,0.0,31.4,26.1625,22.2,2.091667
2012-12-02,3.4,28.0,25.233333,22.9,1.875
2012-12-03,1.0,30.9,26.825,22.6,2.025
2012-12-04,0.0,31.7,27.070833,23.3,2.0875
2012-12-06,0.0,31.4,27.166667,23.8,2.4875
2012-12-08,4.4,31.2,26.475,22.0,1.754167
2012-12-09,0.0,31.8,27.629167,25.3,1.979167
2012-12-11,0.0,32.5,27.975,23.5,1.858333
2012-12-12,0.0,32.1,27.8,24.2,1.941667
2012-12-13,0.0,31.8,27.208333,22.6,2.091667
2012-12-15,1.0,30.9,27.320833,24.7,2.525
2012-12-18,1.0,32.2,27.229167,22.4,1.65
2012-12-19,0.0,32.1,27.870833,24.8,1.929167
2012-12-20,0.0,32.0,28.1375,25.6,2.0125
2012-12-21,0.0,32.0,27.166667,21.8,2.133333
2012-12-22,0.0,31.8,27.079167,22.7,1.958333
2012-12-23,0.0,31.4,27.0,22.9,1.954167
2012-12-24,0.0,31.4,26.45,21.2,1.758333
2012-12-25,0.0,32.0,26.270833,20.2,1.820833
2012-12-26,0.0,32.0,26.691667,21.4,1.808333
2012-12-27,0.0,32.4,27.108333,21.7,1.791667
2012-12-28,0.2,32.7,27.466667,22.0,2.091667
2012-12-30,1.0,31.6,26.895833,22.8,2.116667
2013-01-06,0.0,30.8,27.458333,24.8,2.383333
2013-01-07,0.0,31.3,27.379167,23.6,2.333333
2013-01-08,0.0,30.8,27.466667,25.3,2.420833
2013-01-10,0.0,30.8,27.020833,23.0,2.125
2013-01-11,0.0,31.9,26.5625,21.0,1.8625
2013-01-14,4.8,30.9,27.541667,25.0,2.370833
2013-01-15,0.4,30.0,26.054167,22.1,1.516667
2013-01-16,1.0,31.4,26.7875,22.8,1.85
2013-01-17,0.0,31.1,26.458333,22.3,1.333333
2013-01-19,0.0,32.3,27.5,22.9,1.5375
2013-01-20,0.0,31.4,28.166667,25.9,1.754167
2013-01-21,0.0,32.4,28.15,24.3,1.6375
2013-01-22,0.0,32.5,28.004167,23.8,1.520833
2013-01-24,0.0,32.9,27.054167,21.9,1.516667
2013-01-25,0.0,32.4,26.033333,21.0,1.325
2013-01-26,0.0,32.6,25.691667,20.4,1.3375
2013-01-27,0.0,32.9,26.566667,20.5,1.5125
2013-01-28,0.0,32.4,26.483333,20.6,1.5375
2013-01-29,0.0,32.4,27.0875,21.2,1.6375
2013-01-30,0.0,32.1,27.225,22.3,1.979167
2013-01-31,0.0,32.8,27.691667,22.1,1.8625
2013-02-01,0.0,32.6,27.816667,22.7,2.120833
2013-02-02,0.0,32.1,28.4125,25.4,2.5
2013-02-04,0.8,32.5,27.741667,24.0,2.308333
2013-02-06,0.0,32.7,27.4125,22.2,1.85
2013-02-08,6.8,32.4,27.508333,23.0,2.145833
2013-02-10,0.4,32.0,27.004167,22.3,2.0375
2013-02-11,0.0,32.3,28.329167,25.8,2.629167
2013-02-12,0.0,31.8,27.104167,21.9,2.070833
2013-02-13,0.0,32.6,27.529167,22.3,2.058333
2013-02-16,0.0,33.2,27.708333,21.9,1.979167
2013-02-17,0.0,33.3,27.970833,22.8,2.1375
2013-02-21,3.6,30.1,27.2,25.0,2.45
2013-02-22,7.0,31.7,27.083333,22.0,1.8625
2013-02-24,1.2,32.0,27.879167,24.2,1.866667
2013-02-26,0.0,32.1,27.525,22.3,2.1375
2013-02-27,0.0,32.5,27.45,22.2,1.845833
2013-02-28,0.0,33.1,28.541667,26.0,2.229167
2013-03-01,0.0,32.4,28.3125,25.7,2.7625
2013-03-02,1.0,33.0,28.525,25.8,2.879167
2013-03-04,34.0,29.8,25.958333,23.9,1.525
2013-03-05,13.2,31.5,27.958333,25.0,2.291667
2013-03-06,1.0,31.7,27.6,24.6,2.1375
2013-03-08,0.0,31.1,26.854167,22.5,1.883333
2013-03-12,0.0,32.4,27.2375,22.0,1.383333
2013-03-13,0.0,32.8,28.704167,26.7,2.008333
2013-03-14,20.0,31.3,27.283333,23.9,1.879167
2013-03-18,7.8,30.0,26.629167,24.9,1.025
2013-03-20,0.0,31.7,27.254167,24.5,1.395833
2013-03-21,0.0,31.9,27.008333,22.2,1.45
2013-03-22,0.0,32.3,27.420833,22.3,1.641667
2013-03-24,0.0,31.5,27.166667,22.5,1.533333
2013-03-25,0.0,32.4,27.279167,22.1,1.6875
2013-03-26,0.0,32.7,27.75,23.2,1.6375
2013-03-29,0.0,33.4,28.9125,24.1,1.708333
2013-03-30,0.0,32.9,27.9625,24.3,1.8875
2013-03-31,0.0,32.4,28.033333,24.6,1.991667
2013-04-03,1.0,32.1,26.620833,22.5,1.6125
2013-04-04,0.2,33.0,28.0375,23.2,1.970833
2013-04-05,0.0,33.2,27.870833,22.2,1.65
2013-04-06,0.0,32.4,27.520833,22.9,1.408333
2013-04-07,0.0,33.7,27.675,22.4,1.383333
2013-04-08,0.0,33.4,27.554167,22.2,1.591667
2013-04-09,0.0,32.9,28.225,26.3,1.933333
2013-04-10,0.0,31.7,26.675,22.1,1.408333
2013-04-12,0.4,33.1,27.545833,22.0,1.783333
2013-04-13,3.0,31.6,26.770833,23.0,1.229167
2013-04-15,0.0,33.3,27.916667,22.9,1.341667
2013-04-16,0.0,33.3,27.15,21.5,1.316667
2013-04-17,0.0,34.1,27.341667,21.7,1.354167
2013-04-18,0.0,33.1,28.433333,24.1,1.704167
2013-04-19,4.6,31.0,26.466667,24.5,1.45
2013-04-22,24.0,30.8,26.045833,23.3,1.433333
2013-05-02,10.0,30.3,25.7,22.2,1.454167
2013-05-04,0.0,30.4,25.733333,21.3,1.858333
2013-05-08,0.0,31.9,27.579167,23.2,1.195833
2013-05-09,0.0,31.2,26.408333,23.4,1.241667
2013-05-11,20.4,30.0,25.866667,22.4,1.5375
2013-05-14,8.0,30.3,26.204167,23.5,2.133333
2013-05-16,8.0,30.4,25.8125,21.9,1.104167
2013-05-23,0.0,29.8,24.925,21.1,1.108333
2013-05-25,27.4,30.3,26.116667,23.0,0.895833
2013-05-27,16.0,29.1,25.320833,22.4,1.308333
2013-05-28,27.0,29.7,25.204167,23.1,1.108333
2013-05-29,5.4,30.5,25.283333,22.0,1.0375
2013-05-31,5.0,29.7,25.166667,22.6,1.241667
2013-06-01,2.8,29.7,24.395833,21.0,1.479167
2013-06-02,28.0,26.9,23.75,22.3,0.966667
2013-06-07,3.0,30.1,24.854167,20.1,1.258333
2013-06-08,25.0,27.9,24.229167,22.7,1.4625
2013-06-12,41.0,26.1,24.058333,22.7,1.420833
2013-06-13,45.8,27.4,24.170833,23.0,1.0375
2013-06-14,63.2,28.9,24.683333,22.0,0.9625
2013-06-16,0.0,29.7,24.5125,21.2,1.004167
2013-06-18,0.2,29.5,24.558333,21.0,1.05
2013-06-20,4.0,29.3,25.0875,22.2,1.429167
2013-06-23,0.0,29.2,24.608333,20.3,1.175
2013-06-24,0.0,29.1,24.166667,19.8,1.270833
2013-06-26,3.4,29.0,24.425,21.7,1.479167
2013-06-28,9.4,28.0,24.225,22.2,1.120833
2013-06-29,3.6,29.0,24.608333,21.8,1.2125
2013-06-30,0.0,28.8,23.716667,19.7,1.325
2013-07-02,26.0,24.1,23.391667,22.7,0.904167
2013-07-04,22.0,29.1,24.366667,21.8,1.808333
2013-07-08,7.0,27.9,23.208333,20.1,0.870833
2013-07-10,11.0,28.0,24.008333,19.7,2.0375
2013-07-15,25.4,29.0,23.95,20.1,1.133333
2013-07-16,0.0,28.1,23.733333,20.3,1.095833
2013-07-19,14.0,28.5,24.93913,22.7,1.743478
2013-07-21,18.0,27.8,24.254167,22.3,1.575
2013-07-25,12.0,29.6,24.891667,21.6,0.975
2013-08-03,0.0,28.7,23.35,19.5,1.483333
2013-08-05,1.0,28.9,23.820833,19.6,1.433333
2013-08-08,1.8,27.9,23.158333,20.0,1.095833
2013-08-12,0.6,29.0,24.175,20.5,1.366667
2013-08-13,6.4,28.3,24.470833,21.0,1.579167
2013-08-14,52.0,26.5,23.608333,22.3,1.533333
2013-08-17,1.0,27.9,23.95,21.3,1.295833
2013-08-21,2.6,28.0,23.825,20.5,1.508333
2013-08-23,8.0,28.0,24.383333,21.4,1.858333
2013-08-28,0.0,28.5,24.358333,20.3,1.3
2013-08-29,0.0,28.4,25.7875,24.5,2.358333
2013-09-07,6.8,28.1,24.758333,22.0,1.85
2013-09-10,29.0,26.7,23.041667,21.5,1.891667
2013-09-14,2.4,28.6,25.270833,23.0,2.041667
2013-09-15,1.6,29.0,25.533333,22.5,1.95
2013-09-17,0.0,30.0,25.3,22.8,1.4625
2013-09-18,2.6,29.0,25.4375,22.7,1.741667
2013-09-19,1.2,28.6,25.679167,23.0,2.454167
2013-09-21,0.0,28.5,24.779167,22.7,1.866667
2013-09-22,2.8,29.0,24.770833,22.1,1.45
2013-09-23,2.6,29.0,25.4625,22.6,1.975
2013-09-24,0.0,29.2,24.504167,20.8,1.45
2013-09-25,0.0,30.2,24.8,20.2,1.175
2013-09-26,0.0,30.5,25.3875,20.4,1.391667
2013-09-29,0.0,29.7,25.708333,22.1,1.9125
2013-09-30,5.2,28.2,23.616667,21.0,1.479167
2013-10-04,0.0,29.3,24.904167,21.3,1.508333
2013-10-06,0.0,30.9,25.345833,20.7,1.1625
2013-10-07,0.0,29.7,26.5,23.2,2.1
2013-10-10,0.0,29.1,25.725,21.9,2.154167
2013-10-12,14.0,29.0,24.795833,22.0,1.758333
2013-10-14,3.4,29.6,25.0,21.0,1.675
2013-10-17,4.0,29.3,25.475,22.6,1.679167
2013-10-18,0.0,30.0,25.933333,23.2,1.645833
2013-10-20,0.0,31.2,25.479167,20.9,1.4
2013-10-21,2.0,30.0,26.6375,24.2,2.441667
2013-10-22,0.0,30.3,26.316667,23.7,2.195833
2013-10-23,0.0,29.9,26.095833,24.1,2.241667
2013-10-25,3.4,29.4,25.429167,22.0,1.695833
2013-10-29,0.0,30.1,25.891667,22.5,1.579167
2013-11-01,0.0,29.5,25.2125,22.6,1.583333
2013-11-05,0.0,29.6,26.529167,24.2,1.654167
2013-11-06,0.0,30.1,26.354167,23.1,1.866667
2013-11-08,0.0,30.7,25.8625,22.2,1.879167
2013-11-09,0.0,30.4,27.170833,25.1,2.004167
2013-11-10,1.0,30.2,26.7625,24.5,1.958333
2013-11-11,0.0,30.3,26.725,22.4,1.708333
2013-11-12,0.0,30.9,27.0375,24.2,1.833333
2013-11-15,0.0,29.8,26.379167,24.1,2.3
2013-11-16,0.0,29.5,26.05,23.9,2.3
2013-11-17,0.0,29.8,25.9125,22.1,1.825
2013-11-18,2.6,30.1,26.254167,23.0,2.279167
2013-11-19,0.0,30.2,26.616667,24.0,2.541667
2013-11-20,0.2,29.0,24.829167,24.2,1.65
2013-11-21,29.2,28.9,24.775,22.0,1.633333
2013-11-22,0.4,30.0,25.183333,21.6,1.170833
2013-11-23,0.0,30.3,25.908333,22.4,1.4375
2013-11-25,0.0,30.7,26.991667,24.7,2.0125
2013-11-26,0.0,30.2,25.995833,21.5,1.575
2013-11-27,0.0,31.0,26.633333,22.9,1.645833
2013-11-28,0.0,30.5,26.1625,21.3,1.608333
2013-11-30,2.0,30.8,26.2,24.1,1.954167
2013-12-01,4.0,29.8,25.720833,22.3,1.829167
2013-12-02,2.0,30.3,26.129167,22.7,1.729167
2013-12-03,0.0,31.3,26.325,21.7,1.408333
2013-12-04,0.0,31.8,26.729167,21.8,1.404167
2013-12-05,0.0,31.6,27.1125,22.8,1.633333
2013-12-06,0.0,31.2,26.704167,21.9,1.583333
2013-12-07,0.0,32.0,27.166667,22.7,1.658333
2013-12-08,0.0,31.2,27.1125,22.9,1.995833
2013-12-09,0.0,30.8,26.5125,22.6,2.058333
2013-12-10,0.0,31.5,26.279167,20.3,1.870833
2013-12-11,0.0,32.1,27.083333,22.2,1.8
2013-12-12,0.0,31.7,26.558333,21.2,2.208333
2013-12-13,0.0,32.6,27.125,22.2,2.075
2013-12-14,0.0,32.3,27.725,24.6,1.891667
2013-12-15,0.0,31.7,27.383333,22.4,1.833333
2013-12-16,0.0,32.2,27.104167,21.8,1.8375
2013-12-18,2.0,29.7,27.15,24.8,1.7125
2013-12-19,109.6,27.0,23.879167,22.4,1.004167
2013-12-20,42.4,28.7,25.254167,23.0,1.1875
2013-12-24,1.0,31.1,27.1375,24.0,1.720833
2013-12-25,0.0,31.0,27.375,24.1,1.929167
2013-12-26,0.0,30.5,27.195833,23.8,1.916667
2013-12-27,0.0,30.4,27.4875,25.6,2.1125
2013-12-28,0.0,30.3,27.108333,24.8,2.041667
2013-12-29,0.0,31.2,26.458333,22.4,1.833333
2013-12-30,0.6,31.0,27.35,24.8,1.854167
2014-01-01,0.0,30.7,27.291667,25.2,2.191667
2014-01-02,0.0,30.9,27.025,23.0,2.054167
2014-01-03,0.0,31.0,26.879167,22.7,2.0125
2014-01-04,0.0,30.7,25.491667,20.4,1.820833
2014-01-07,0.2,30.0,26.116667,22.9,1.929167
2014-01-08,0.0,30.6,25.55,21.1,1.508333
2014-01-09,1.0,26.7,23.608333,21.0,0.820833
2014-01-11,0.2,29.7,24.3,21.0,1.241667
2014-01-12,17.0,29.8,24.666667,22.3,1.0875
2014-01-13,5.0,30.5,25.783333,22.1,1.633333
2014-01-14,0.0,30.1,26.029167,22.4,1.733333
2014-01-15,6.6,30.0,26.229167,22.2,1.816667
2014-01-16,0.0,30.7,25.729167,21.5,1.4625
2014-01-17,0.0,31.0,26.545833,22.2,1.441667
2014-01-19,2.0,31.7,27.2625,23.5,1.645833
2014-01-20,0.0,31.7,27.316667,22.9,1.633333
2014-01-21,0.0,31.4,25.979167,20.1,1.575
2014-01-22,0.0,30.7,26.866667,23.4,1.941667
2014-01-23,3.0,30.5,26.545833,23.1,2.058333
2014-01-24,0.0,30.8,26.683333,21.5,2.0375
2014-01-25,0.0,30.0,24.7,21.4,1.091667
2014-01-27,5.2,30.0,26.304167,23.5,1.966667
2014-01-29,1.0,30.5,26.466667,23.0,2.39
2014-01-31,0.0,30.6,26.891667,22.8,2.043478
2014-02-01,0.0,30.7,26.4625,21.6,1.968421
2014-02-04,1.0,30.8,25.420833,21.4,1.333333
2014-02-05,0.0,30.8,25.491667,21.1,1.404167
2014-02-07,33.0,28.7,24.8375,22.9,1.170833
2014-02-14,16.0,31.2,26.558333,22.3,1.4
2014-02-15,0.0,31.2,26.5125,22.5,1.245833
2014-02-16,0.0,31.2,26.791667,22.4,1.529167
2014-02-17,0.0,31.9,26.095833,21.7,1.308333
2014-02-18,0.0,31.2,26.4875,21.9,1.508333
2014-02-19,0.0,31.8,26.558333,21.6,1.2875
2014-02-22,5.0,31.2,26.141667,23.3,1.4
2014-02-23,0.8,31.0,26.741667,23.5,1.445833
2014-02-24,0.0,30.4,26.433333,22.7,1.825
2014-02-25,0.0,31.2,26.3125,21.9,1.6
2014-02-26,0.0,30.7,25.975,21.3,1.520833
2014-02-27,0.0,32.1,26.533333,21.1,1.108333
2014-03-02,0.0,32.1,26.745833,22.5,1.291667
2014-03-03,0.0,32.0,26.995833,22.2,1.5375
2014-03-04,0.0,31.6,27.483333,23.5,1.695833
2014-03-07,0.0,30.9,26.116667,21.7,1.079167
2014-03-09,3.0,31.6,26.695833,22.3,1.395833
2014-03-11,5.6,31.0,25.870833,23.5,1.3625
2014-03-16,0.0,31.1,26.2875,22.1,1.379167
2014-03-17,35.2,30.7,26.220833,23.0,1.570833
2014-03-18,0.6,31.1,26.704167,24.0,1.6875
2014-03-24,0.0,31.3,26.3125,22.3,1.395833
2014-03-26,3.0,31.6,26.454167,21.8,1.245833
2014-03-27,0.0,32.0,26.4,21.4,1.2125
2014-03-29,1.4,32.0,27.95,24.6,1.979167
2014-03-31,0.0,31.8,27.2375,23.1,1.6125
2014-04-01,3.0,31.2,26.4875,22.4,1.5125
2014-04-02,5.0,31.7,26.970833,23.6,1.325
2014-04-04,12.0,32.1,26.816667,23.0,1.2375
2014-04-08,0.0,33.6,27.570833,23.1,1.0
2014-04-09,0.0,32.8,27.491667,23.4,1.058333
2014-04-10,8.0,32.8,27.470833,23.4,1.054167
2014-04-11,8.0,31.7,27.0625,23.5,1.279167
2014-04-12,3.0,31.5,27.158333,23.9,1.3625
2014-04-15,3.4,30.7,26.85,24.0,1.591667
2014-04-16,0.0,31.4,26.5,22.7,1.533333
2014-04-19,0.0,31.3,26.7375,22.9,1.495833
2014-04-20,0.0,31.3,26.591667,22.2,1.516667
2014-04-21,0.2,31.9,27.033333,23.0,1.316667
2014-04-23,1.8,31.0,26.766667,23.7,1.429167
2014-04-24,0.0,30.9,26.65,22.8,1.258333
2014-04-26,0.0,32.1,26.333333,21.7,0.929167
2014-04-27,0.0,32.0,26.620833,22.2,1.079167
2014-04-28,0.0,30.4,25.808333,23.5,1.470833
2014-05-02,17.6,29.0,24.604167,23.7,1.054167
2014-05-04,0.8,30.0,25.1625,21.5,1.108333
2014-05-07,24.4,29.6,25.5,23.0,1.604167
2014-05-08,11.0,28.8,24.25,22.9,1.033333
2014-05-10,0.0,30.5,25.875,22.2,1.091667
2014-05-11,0.0,30.4,26.0125,22.9,1.283333
2014-05-16,1.2,30.4,25.741667,23.0,1.129167
2014-05-18,1.2,29.4,25.4875,23.0,1.354167
2014-05-19,4.0,29.4,25.0375,22.5,1.3
2014-05-21,10.0,28.3,24.845833,22.7,1.2875
2014-05-22,8.0,30.6,25.354167,22.6,1.091667
2014-05-24,0.0,30.1,25.3375,22.0,1.233333
